"","workerid","rating","imageName","condition","imNameShort","category","age","sessionId","correct"
"49","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532542255729_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532542255729_P_age6.png","shoe",6,"e11532542255729",TRUE
"50","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532466284265_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532466284265_P_age5.png","shoe",5,"e11532466284265",TRUE
"51","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532542255729_P_age6.png","P","cat_sketch_CDM_photodraw_e11532542255729_P_age6.png","cat",6,"e11532542255729",TRUE
"52","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","train_sketch_CDM_photodraw_e11532547010484_W_age6.png","train",6,"e11532547010484",TRUE
"53","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","shoe_sketch_CDM_photodraw_e11532471274122_S_age4.png","shoe",4,"e11532471274122",FALSE
"54","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","cup_sketch_CDM_photodraw_e11532544321666_W_age4.png","cup",4,"e11532544321666",TRUE
"55","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532460938594_S_age6.png","S","shoe_sketch_CDM_photodraw_e11532460938594_S_age6.png","shoe",6,"e11532460938594",TRUE
"56","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532122541242_P_age5.png","shoe",5,"e11532122541242",TRUE
"57","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","shoe_sketch_CDM_photodraw_e11532119809715_W_age7.png","shoe",7,"e11532119809715",TRUE
"58","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","rabbit_sketch_CDM_photodraw_e11532545713435_P_age6.png","rabbit",6,"e11532545713435",FALSE
"59","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532468221484_W_age7.png","W","shoe_sketch_CDM_photodraw_e11532468221484_W_age7.png","shoe",7,"e11532468221484",TRUE
"60","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532541142092_P_age5.png","P","cup_sketch_CDM_photodraw_e11532541142092_P_age5.png","cup",5,"e11532541142092",TRUE
"61","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","cup_sketch_CDM_photodraw_e11532545713435_P_age6.png","cup",6,"e11532545713435",TRUE
"62","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532113637303_W_age4.png","W","cup_sketch_CDM_photodraw_e11532113637303_W_age4.png","cup",4,"e11532113637303",FALSE
"63","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532460938594_S_age6.png","S","cat_sketch_CDM_photodraw_e11532460938594_S_age6.png","cat",6,"e11532460938594",TRUE
"64","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","train_sketch_CDM_photodraw_e11532543756370_S_age6.png","train",6,"e11532543756370",TRUE
"65","881281d0d475e26f40397c101b9ff586","car","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","rabbit_sketch_CDM_photodraw_e11532122541242_P_age5.png","rabbit",5,"e11532122541242",FALSE
"66","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532468221484_W_age7.png","W","rabbit_sketch_CDM_photodraw_e11532468221484_W_age7.png","rabbit",7,"e11532468221484",FALSE
"67","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","cup",6,"e11532547010484",TRUE
"68","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","rabbit_sketch_CDM_photodraw_e11532463640792_S_age6.png","rabbit",6,"e11532463640792",FALSE
"69","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","cup",6,"e11532463640792",TRUE
"70","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","shoe_sketch_CDM_photodraw_e11532543756370_S_age6.png","shoe",6,"e11532543756370",TRUE
"71","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","rabbit_sketch_CDM_photodraw_e11532472926384_W_age4.png","rabbit",4,"e11532472926384",FALSE
"72","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","cat_sketch_CDM_photodraw_e11532544321666_W_age4.png","cat",4,"e11532544321666",FALSE
"73","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","cat_sketch_CDM_photodraw_e11532545713435_P_age6.png","cat",6,"e11532545713435",TRUE
"74","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","cat_sketch_CDM_photodraw_e11532471274122_S_age4.png","cat",4,"e11532471274122",FALSE
"75","881281d0d475e26f40397c101b9ff586","lion","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532114278628_P_age5.png","P","train_sketch_CDM_photodraw_e11532114278628_P_age5.png","train",5,"e11532114278628",FALSE
"76","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","shoe_sketch_CDM_photodraw_e11532546711242_S_age7.png","shoe",7,"e11532546711242",TRUE
"77","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","cup_sketch_CDM_photodraw_e11532471274122_S_age4.png","cup",4,"e11532471274122",FALSE
"78","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","shoe_sketch_CDM_photodraw_e11532472926384_W_age4.png","shoe",4,"e11532472926384",TRUE
"79","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","cat",6,"e11532543756370",TRUE
"80","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","cat_sketch_CDM_photodraw_e11532463640792_S_age6.png","cat",6,"e11532463640792",TRUE
"81","881281d0d475e26f40397c101b9ff586","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","rabbit_sketch_CDM_photodraw_e11532544321666_W_age4.png","rabbit",4,"e11532544321666",FALSE
"82","881281d0d475e26f40397c101b9ff586","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532114278628_P_age5.png","P","cat_sketch_CDM_photodraw_e11532114278628_P_age5.png","cat",5,"e11532114278628",FALSE
"83","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532547528521_P_age4.png","P","shoe_sketch_CDM_photodraw_e11532547528521_P_age4.png","shoe",4,"e11532547528521",FALSE
"84","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532541142092_P_age5.png","P","rabbit_sketch_CDM_photodraw_e11532541142092_P_age5.png","rabbit",5,"e11532541142092",FALSE
"85","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","shoe_sketch_CDM_photodraw_e11532547010484_W_age6.png","shoe",6,"e11532547010484",TRUE
"86","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","train_sketch_CDM_photodraw_e11532122541242_P_age5.png","train",5,"e11532122541242",FALSE
"87","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532542255729_P_age6.png","P","rabbit_sketch_CDM_photodraw_e11532542255729_P_age6.png","rabbit",6,"e11532542255729",FALSE
"88","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532468221484_W_age7.png","W","cup_sketch_CDM_photodraw_e11532468221484_W_age7.png","cup",7,"e11532468221484",TRUE
"89","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532460938594_S_age6.png","S","rabbit_sketch_CDM_photodraw_e11532460938594_S_age6.png","rabbit",6,"e11532460938594",FALSE
"90","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532545713435_P_age6.png","shoe",6,"e11532545713435",TRUE
"91","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","cat_sketch_CDM_photodraw_e11532472926384_W_age4.png","cat",4,"e11532472926384",TRUE
"92","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","cat_sketch_CDM_photodraw_e11532462743178_P_age6.png","cat",6,"e11532462743178",FALSE
"93","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","rabbit_sketch_CDM_photodraw_e11532119809715_W_age7.png","rabbit",7,"e11532119809715",TRUE
"94","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532547528521_P_age4.png","P","cup_sketch_CDM_photodraw_e11532547528521_P_age4.png","cup",4,"e11532547528521",FALSE
"95","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","train_sketch_CDM_photodraw_e11532463640792_S_age6.png","train",6,"e11532463640792",TRUE
"96","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532114278628_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532114278628_P_age5.png","shoe",5,"e11532114278628",TRUE
"97","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532467421953_S_age4.png","S","cup_sketch_CDM_photodraw_e11532467421953_S_age4.png","cup",4,"e11532467421953",FALSE
"98","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","train_sketch_CDM_photodraw_e11532471274122_S_age4.png","train",4,"e11532471274122",TRUE
